A fact sheet with definitions and metadata for this dataset can be found at http://www.stateair.net/web/historical/1/4.html.,,,,,,,,,,
Shanghai,PM2.5,1/21/2016 14:00,2016,1,21,14,21,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/21/2016 15:00,2016,1,21,15,23,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/21/2016 16:00,2016,1,21,16,20,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/21/2016 17:00,2016,1,21,17,26,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/21/2016 18:00,2016,1,21,18,25,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/21/2016 19:00,2016,1,21,19,24,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/21/2016 20:00,2016,1,21,20,28,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/21/2016 21:00,2016,1,21,21,24,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/21/2016 22:00,2016,1,21,22,24,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/21/2016 23:00,2016,1,21,23,33,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/22/2016 0:00,2016,1,22,0,24,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/22/2016 1:00,2016,1,22,1,27,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/22/2016 2:00,2016,1,22,2,36,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/22/2016 3:00,2016,1,22,3,43,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/22/2016 4:00,2016,1,22,4,49,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/22/2016 5:00,2016,1,22,5,47,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/22/2016 6:00,2016,1,22,6,27,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/22/2016 7:00,2016,1,22,7,24,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/22/2016 8:00,2016,1,22,8,26,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/22/2016 9:00,2016,1,22,9,27,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/22/2016 10:00,2016,1,22,10,23,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/22/2016 11:00,2016,1,22,11,28,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/22/2016 12:00,2016,1,22,12,27,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/22/2016 13:00,2016,1,22,13,39,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/22/2016 14:00,2016,1,22,14,40,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/22/2016 15:00,2016,1,22,15,60,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/22/2016 16:00,2016,1,22,16,66,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/22/2016 17:00,2016,1,22,17,76,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/22/2016 18:00,2016,1,22,18,73,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/22/2016 19:00,2016,1,22,19,74,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/22/2016 20:00,2016,1,22,20,57,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/22/2016 21:00,2016,1,22,21,43,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/22/2016 22:00,2016,1,22,22,41,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/22/2016 23:00,2016,1,22,23,43,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/23/2016 0:00,2016,1,23,0,54,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/23/2016 1:00,2016,1,23,1,50,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/23/2016 2:00,2016,1,23,2,64,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/23/2016 3:00,2016,1,23,3,87,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/23/2016 4:00,2016,1,23,4,92,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/23/2016 5:00,2016,1,23,5,88,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/23/2016 6:00,2016,1,23,6,64,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/23/2016 7:00,2016,1,23,7,55,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/23/2016 8:00,2016,1,23,8,49,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/23/2016 9:00,2016,1,23,9,38,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/23/2016 10:00,2016,1,23,10,27,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/23/2016 11:00,2016,1,23,11,23,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/23/2016 12:00,2016,1,23,12,21,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/23/2016 13:00,2016,1,23,13,27,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/23/2016 14:00,2016,1,23,14,26,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/23/2016 15:00,2016,1,23,15,36,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/23/2016 16:00,2016,1,23,16,33,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/23/2016 17:00,2016,1,23,17,35,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/23/2016 18:00,2016,1,23,18,42,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/23/2016 19:00,2016,1,23,19,42,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/23/2016 20:00,2016,1,23,20,45,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/23/2016 21:00,2016,1,23,21,51,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/23/2016 22:00,2016,1,23,22,55,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/23/2016 23:00,2016,1,23,23,56,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/24/2016 0:00,2016,1,24,0,58,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/24/2016 1:00,2016,1,24,1,54,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/24/2016 2:00,2016,1,24,2,53,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/24/2016 3:00,2016,1,24,3,59,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/24/2016 4:00,2016,1,24,4,67,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/24/2016 5:00,2016,1,24,5,38,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/24/2016 6:00,2016,1,24,6,29,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/24/2016 7:00,2016,1,24,7,23,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/24/2016 8:00,2016,1,24,8,24,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/24/2016 9:00,2016,1,24,9,30,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/24/2016 10:00,2016,1,24,10,24,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/24/2016 11:00,2016,1,24,11,24,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/24/2016 12:00,2016,1,24,12,24,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/24/2016 13:00,2016,1,24,13,24,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/24/2016 14:00,2016,1,24,14,22,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/24/2016 15:00,2016,1,24,15,22,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/24/2016 16:00,2016,1,24,16,29,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/24/2016 17:00,2016,1,24,17,24,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/24/2016 18:00,2016,1,24,18,28,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/24/2016 19:00,2016,1,24,19,28,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/24/2016 20:00,2016,1,24,20,31,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/24/2016 21:00,2016,1,24,21,37,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/24/2016 22:00,2016,1,24,22,39,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/24/2016 23:00,2016,1,24,23,38,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/25/2016 0:00,2016,1,25,0,44,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/25/2016 1:00,2016,1,25,1,43,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/25/2016 2:00,2016,1,25,2,43,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/25/2016 3:00,2016,1,25,3,44,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/25/2016 4:00,2016,1,25,4,42,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/25/2016 5:00,2016,1,25,5,40,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/25/2016 6:00,2016,1,25,6,33,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/25/2016 7:00,2016,1,25,7,41,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/25/2016 8:00,2016,1,25,8,34,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/25/2016 9:00,2016,1,25,9,37,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/25/2016 10:00,2016,1,25,10,32,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/25/2016 11:00,2016,1,25,11,35,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/25/2016 12:00,2016,1,25,12,41,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/25/2016 13:00,2016,1,25,13,37,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/25/2016 14:00,2016,1,25,14,34,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/25/2016 15:00,2016,1,25,15,36,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/25/2016 16:00,2016,1,25,16,41,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/25/2016 17:00,2016,1,25,17,42,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/25/2016 18:00,2016,1,25,18,45,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/25/2016 19:00,2016,1,25,19,42,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/25/2016 20:00,2016,1,25,20,46,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/25/2016 21:00,2016,1,25,21,45,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/25/2016 22:00,2016,1,25,22,51,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/25/2016 23:00,2016,1,25,23,51,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/26/2016 0:00,2016,1,26,0,48,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/26/2016 1:00,2016,1,26,1,40,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/26/2016 2:00,2016,1,26,2,45,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/26/2016 3:00,2016,1,26,3,45,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/26/2016 4:00,2016,1,26,4,54,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/26/2016 5:00,2016,1,26,5,61,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/26/2016 6:00,2016,1,26,6,60,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/26/2016 7:00,2016,1,26,7,74,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/26/2016 8:00,2016,1,26,8,80,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/26/2016 9:00,2016,1,26,9,80,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/26/2016 10:00,2016,1,26,10,48,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/26/2016 11:00,2016,1,26,11,57,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/26/2016 12:00,2016,1,26,12,52,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/26/2016 13:00,2016,1,26,13,49,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/26/2016 14:00,2016,1,26,14,44,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/26/2016 15:00,2016,1,26,15,40,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/26/2016 16:00,2016,1,26,16,51,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/26/2016 17:00,2016,1,26,17,56,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/26/2016 18:00,2016,1,26,18,57,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/26/2016 19:00,2016,1,26,19,74,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/26/2016 20:00,2016,1,26,20,73,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/26/2016 21:00,2016,1,26,21,73,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/26/2016 22:00,2016,1,26,22,70,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/26/2016 23:00,2016,1,26,23,60,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/27/2016 0:00,2016,1,27,0,44,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/27/2016 1:00,2016,1,27,1,43,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/27/2016 2:00,2016,1,27,2,45,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/27/2016 3:00,2016,1,27,3,42,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/27/2016 4:00,2016,1,27,4,40,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/27/2016 5:00,2016,1,27,5,42,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/27/2016 6:00,2016,1,27,6,41,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/27/2016 7:00,2016,1,27,7,44,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/27/2016 8:00,2016,1,27,8,44,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/27/2016 9:00,2016,1,27,9,49,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/27/2016 10:00,2016,1,27,10,48,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/27/2016 11:00,2016,1,27,11,54,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/27/2016 12:00,2016,1,27,12,44,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/27/2016 13:00,2016,1,27,13,52,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/27/2016 14:00,2016,1,27,14,47,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/27/2016 15:00,2016,1,27,15,39,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/27/2016 16:00,2016,1,27,16,42,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/27/2016 17:00,2016,1,27,17,38,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/27/2016 18:00,2016,1,27,18,33,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/27/2016 19:00,2016,1,27,19,36,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/27/2016 20:00,2016,1,27,20,39,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/27/2016 21:00,2016,1,27,21,27,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/27/2016 22:00,2016,1,27,22,24,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/27/2016 23:00,2016,1,27,23,22,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/28/2016 0:00,2016,1,28,0,20,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/28/2016 1:00,2016,1,28,1,24,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/28/2016 2:00,2016,1,28,2,22,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/28/2016 3:00,2016,1,28,3,28,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/28/2016 4:00,2016,1,28,4,24,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/28/2016 5:00,2016,1,28,5,22,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/28/2016 6:00,2016,1,28,6,21,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/28/2016 7:00,2016,1,28,7,26,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/28/2016 8:00,2016,1,28,8,33,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/28/2016 9:00,2016,1,28,9,35,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/28/2016 10:00,2016,1,28,10,45,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/28/2016 11:00,2016,1,28,11,31,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/28/2016 12:00,2016,1,28,12,28,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/28/2016 13:00,2016,1,28,13,30,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/28/2016 14:00,2016,1,28,14,34,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/28/2016 15:00,2016,1,28,15,25,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/28/2016 16:00,2016,1,28,16,30,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/28/2016 17:00,2016,1,28,17,34,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/28/2016 18:00,2016,1,28,18,31,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/28/2016 19:00,2016,1,28,19,24,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/28/2016 20:00,2016,1,28,20,28,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/28/2016 21:00,2016,1,28,21,23,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/28/2016 22:00,2016,1,28,22,24,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/28/2016 23:00,2016,1,28,23,19,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/29/2016 0:00,2016,1,29,0,15,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/29/2016 1:00,2016,1,29,1,10,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/29/2016 2:00,2016,1,29,2,12,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/29/2016 3:00,2016,1,29,3,14,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/29/2016 4:00,2016,1,29,4,17,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/29/2016 5:00,2016,1,29,5,14,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/29/2016 6:00,2016,1,29,6,14,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/29/2016 7:00,2016,1,29,7,18,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/29/2016 8:00,2016,1,29,8,19,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/29/2016 9:00,2016,1,29,9,28,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/29/2016 10:00,2016,1,29,10,32,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/29/2016 11:00,2016,1,29,11,29,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/29/2016 12:00,2016,1,29,12,32,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/29/2016 13:00,2016,1,29,13,28,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/29/2016 14:00,2016,1,29,14,29,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/29/2016 15:00,2016,1,29,15,30,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/29/2016 16:00,2016,1,29,16,30,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/29/2016 17:00,2016,1,29,17,38,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/29/2016 18:00,2016,1,29,18,43,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/29/2016 19:00,2016,1,29,19,48,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/29/2016 20:00,2016,1,29,20,45,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/29/2016 21:00,2016,1,29,21,51,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/29/2016 22:00,2016,1,29,22,62,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/29/2016 23:00,2016,1,29,23,69,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/30/2016 0:00,2016,1,30,0,65,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/30/2016 1:00,2016,1,30,1,54,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/30/2016 2:00,2016,1,30,2,45,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/30/2016 3:00,2016,1,30,3,40,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/30/2016 4:00,2016,1,30,4,34,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/30/2016 5:00,2016,1,30,5,34,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/30/2016 6:00,2016,1,30,6,31,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/30/2016 7:00,2016,1,30,7,22,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/30/2016 8:00,2016,1,30,8,24,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/30/2016 9:00,2016,1,30,9,27,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/30/2016 10:00,2016,1,30,10,29,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/30/2016 11:00,2016,1,30,11,32,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/30/2016 12:00,2016,1,30,12,32,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/30/2016 13:00,2016,1,30,13,32,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/30/2016 14:00,2016,1,30,14,32,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/30/2016 15:00,2016,1,30,15,28,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/30/2016 16:00,2016,1,30,16,34,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/30/2016 17:00,2016,1,30,17,37,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/30/2016 18:00,2016,1,30,18,42,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/30/2016 19:00,2016,1,30,19,49,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/30/2016 20:00,2016,1,30,20,54,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/30/2016 21:00,2016,1,30,21,54,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/30/2016 22:00,2016,1,30,22,59,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/30/2016 23:00,2016,1,30,23,54,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/31/2016 0:00,2016,1,31,0,54,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/31/2016 1:00,2016,1,31,1,61,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/31/2016 2:00,2016,1,31,2,64,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/31/2016 3:00,2016,1,31,3,65,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/31/2016 4:00,2016,1,31,4,64,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/31/2016 5:00,2016,1,31,5,62,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/31/2016 6:00,2016,1,31,6,66,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/31/2016 7:00,2016,1,31,7,56,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/31/2016 8:00,2016,1,31,8,59,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/31/2016 9:00,2016,1,31,9,59,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/31/2016 10:00,2016,1,31,10,59,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/31/2016 11:00,2016,1,31,11,67,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/31/2016 12:00,2016,1,31,12,64,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/31/2016 13:00,2016,1,31,13,63,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/31/2016 14:00,2016,1,31,14,61,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/31/2016 15:00,2016,1,31,15,69,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/31/2016 16:00,2016,1,31,16,74,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/31/2016 17:00,2016,1,31,17,73,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/31/2016 18:00,2016,1,31,18,66,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/31/2016 19:00,2016,1,31,19,65,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/31/2016 20:00,2016,1,31,20,52,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/31/2016 21:00,2016,1,31,21,48,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/31/2016 22:00,2016,1,31,22,39,µg/m³,1 Hr,Valid
Shanghai,PM2.5,1/31/2016 23:00,2016,1,31,23,42,µg/m³,1 Hr,Valid
